x,y
0.180,0.181970
0.185,0.187140
0.190,0.192320
0.195,0.197510
0.200,0.202710
0.205,0.207921
0.210,0.213142
0.215,0.218375
0.220,0.223619
0.225,0.228875
0.230,0.234143
0.235,0.239424
0.240,0.244717
0.245,0.250023
0.250,0.255342
0.255,0.260675
0.260,0.266022
0.265,0.271383
0.270,0.276758
0.275,0.282149
0.280,0.287554
0.285,0.292976
0.290,0.298413
0.295,0.303866
0.300,0.309336
0.305,0.314823
0.310,0.320328
0.315,0.325849
0.320,0.331389
0.325,0.336948
0.330,0.342525
0.335,0.348121
0.340,0.353737
0.345,0.359373
0.350,0.365028
0.355,0.370705
0.360,0.376403
0.365,0.382122
0.370,0.387863
0.375,0.393627
0.380,0.399413
0.385,0.405222
0.390,0.411055
0.395,0.416912
0.400,0.422793
0.405,0.428700
0.410,0.434631
0.415,0.440589
0.420,0.446573
0.425,0.452583
0.430,0.458621
0.435,0.464687
0.440,0.470781
0.445,0.476903
0.450,0.483055
0.455,0.489237
0.460,0.495449
0.465,0.501692
0.470,0.507966
0.475,0.514272
0.480,0.520611
0.485,0.526983
0.490,0.533388
0.495,0.539828
0.500,0.546302
0.505,0.552813
0.510,0.559359
0.515,0.565942
0.520,0.572562
0.525,0.579220
0.530,0.585917
0.535,0.592653
0.540,0.599430
0.545,0.606247
0.550,0.613105
0.555,0.620006
0.560,0.626950
0.565,0.633937
0.570,0.640969
0.575,0.648045
0.580,0.655168
0.585,0.662338
0.590,0.669556
0.595,0.676822
0.600,0.684137
0.605,0.691502
0.610,0.698919
0.615,0.706387
0.620,0.713909
0.625,0.721484
0.630,0.729115
0.635,0.736801
0.640,0.744544
0.645,0.752345
0.650,0.760204
0.655,0.768124
0.660,0.776105
0.665,0.784148
0.670,0.792254
0.675,0.800425
0.680,0.808661
0.685,0.816965
0.690,0.825336
0.695,0.833777
0.700,0.842288
0.705,0.850872
0.710,0.859529
0.715,0.868260
0.720,0.877068
0.725,0.885953
0.730,0.894918
0.735,0.903962
0.740,0.913090
