x,y
-0.820,0.682221
-0.815,0.685868
-0.810,0.689498
-0.805,0.693111
-0.800,0.696707
-0.795,0.700285
-0.790,0.703845
-0.785,0.707388
-0.780,0.710914
-0.775,0.714421
-0.770,0.717911
-0.765,0.721382
-0.760,0.724836
-0.755,0.728272
-0.750,0.731689
-0.745,0.735088
-0.740,0.738469
-0.735,0.741831
-0.730,0.745174
-0.725,0.748499
-0.720,0.751806
-0.715,0.755093
-0.710,0.758362
-0.705,0.761612
-0.700,0.764842
-0.695,0.768054
-0.690,0.771246
-0.685,0.774419
-0.680,0.777573
-0.675,0.780707
-0.670,0.783822
-0.665,0.786917
-0.660,0.789992
-0.655,0.793048
-0.650,0.796084
-0.645,0.799100
-0.640,0.802096
-0.635,0.805072
-0.630,0.808028
-0.625,0.810963
-0.620,0.813878
-0.615,0.816773
-0.610,0.819648
-0.605,0.822502
-0.600,0.825336
-0.595,0.828149
-0.590,0.830941
-0.585,0.833712
-0.580,0.836463
-0.575,0.839192
-0.570,0.841901
-0.565,0.844589
-0.560,0.847255
-0.555,0.849900
-0.550,0.852525
-0.545,0.855127
-0.540,0.857709
-0.535,0.860269
-0.530,0.862807
-0.525,0.865324
-0.520,0.867819
-0.515,0.870293
-0.510,0.872745
-0.505,0.875174
-0.500,0.877583
-0.495,0.879969
-0.490,0.882333
-0.485,0.884675
-0.480,0.886995
-0.475,0.889293
-0.470,0.891568
-0.465,0.893822
-0.460,0.896053
-0.455,0.898261
-0.450,0.900447
-0.445,0.902611
-0.440,0.904752
-0.435,0.906870
-0.430,0.908966
-0.425,0.911039
-0.420,0.913089
-0.415,0.915116
-0.410,0.917121
-0.405,0.919102
-0.400,0.921061
-0.395,0.922997
-0.390,0.924909
-0.385,0.926798
-0.380,0.928665
-0.375,0.930508
-0.370,0.932327
-0.365,0.934124
-0.360,0.935897
-0.355,0.937646
-0.350,0.939373
-0.345,0.941075
-0.340,0.942755
-0.335,0.944410
-0.330,0.946042
-0.325,0.947651
-0.320,0.949235
-0.315,0.950796
-0.310,0.952334
-0.305,0.953847
-0.300,0.955336
-0.295,0.956802
-0.290,0.958244
-0.285,0.959662
-0.280,0.961055
-0.275,0.962425
-0.270,0.963771
-0.265,0.965093
-0.260,0.966390
-0.255,0.967663
-0.250,0.968912
-0.245,0.970137
-0.240,0.971338
-0.235,0.972514
-0.230,0.973666
-0.225,0.974794
-0.220,0.975897
-0.215,0.976976
-0.210,0.978031
-0.205,0.979061
-0.200,0.980067
-0.195,0.981048
-0.190,0.982004
-0.185,0.982936
-0.180,0.983844
-0.175,0.984727
-0.170,0.985585
-0.165,0.986418
-0.160,0.987227
-0.155,0.988012
-0.150,0.988771
-0.145,0.989506
-0.140,0.990216
-0.135,0.990901
-0.130,0.991562
-0.125,0.992198
-0.120,0.992809
-0.115,0.993395
-0.110,0.993956
-0.105,0.994493
-0.100,0.995004
-0.095,0.995491
-0.090,0.995953
-0.085,0.996390
-0.080,0.996802
-0.075,0.997189
-0.070,0.997551
-0.065,0.997888
-0.060,0.998201
-0.055,0.998488
-0.050,0.998750
-0.045,0.998988
-0.040,0.999200
-0.035,0.999388
-0.030,0.999550
-0.025,0.999688
-0.020,0.999800
-0.015,0.999888
-0.010,0.999950
-0.005,0.999988
0.000,1.000000
0.005,0.999987
0.010,0.999950
0.015,0.999888
0.020,0.999800
0.025,0.999688
0.030,0.999550
0.035,0.999388
0.040,0.999200
0.045,0.998988
0.050,0.998750
0.055,0.998488
0.060,0.998201
0.065,0.997888
0.070,0.997551
0.075,0.997189
0.080,0.996802
0.085,0.996390
0.090,0.995953
0.095,0.995491
0.100,0.995004
0.105,0.994493
0.110,0.993956
0.115,0.993395
0.120,0.992809
0.125,0.992198
0.130,0.991562
0.135,0.990901
0.140,0.990216
0.145,0.989506
0.150,0.988771
0.155,0.988012
0.160,0.987227
0.165,0.986418
0.170,0.985585
0.175,0.984727
0.180,0.983844
0.185,0.982936
0.190,0.982004
0.195,0.981048
0.200,0.980067
0.205,0.979061
0.210,0.978031
0.215,0.976976
0.220,0.975897
0.225,0.974794
0.230,0.973666
0.235,0.972514
0.240,0.971338
0.245,0.970137
0.250,0.968912
0.255,0.967663
0.260,0.966390
0.265,0.965092
0.270,0.963771
0.275,0.962425
0.280,0.961055
0.285,0.959662
0.290,0.958244
0.295,0.956802
0.300,0.955336
0.305,0.953847
0.310,0.952334
0.315,0.950796
0.320,0.949235
0.325,0.947651
0.330,0.946042
0.335,0.944410
0.340,0.942755
0.345,0.941075
0.350,0.939373
0.355,0.937646
0.360,0.935897
0.365,0.934124
0.370,0.932327
0.375,0.930508
0.380,0.928665
0.385,0.926798
0.390,0.924909
0.395,0.922997
0.400,0.921061
0.405,0.919102
0.410,0.917121
0.415,0.915116
0.420,0.913089
0.425,0.911039
0.430,0.908966
0.435,0.906870
0.440,0.904752
0.445,0.902611
0.450,0.900447
0.455,0.898261
0.460,0.896052
0.465,0.893822
0.470,0.891568
0.475,0.889293
0.480,0.886995
0.485,0.884675
0.490,0.882333
0.495,0.879969
0.500,0.877583
0.505,0.875174
0.510,0.872744
0.515,0.870293
0.520,0.867819
0.525,0.865324
0.530,0.862807
0.535,0.860269
0.540,0.857709
0.545,0.855127
0.550,0.852525
0.555,0.849900
0.560,0.847255
0.565,0.844589
0.570,0.841901
0.575,0.839192
0.580,0.836463
0.585,0.833712
0.590,0.830941
0.595,0.828148
0.600,0.825336
0.605,0.822502
0.610,0.819648
0.615,0.816773
0.620,0.813878
0.625,0.810963
0.630,0.808027
0.635,0.805072
0.640,0.802096
0.645,0.799100
0.650,0.796084
0.655,0.793048
0.660,0.789992
0.665,0.786917
0.670,0.783822
0.675,0.780707
0.680,0.777573
0.685,0.774419
0.690,0.771246
0.695,0.768054
0.700,0.764842
0.705,0.761612
0.710,0.758362
0.715,0.755093
0.720,0.751806
0.725,0.748499
0.730,0.745174
0.735,0.741831
0.740,0.738469
