x,y
0.745,1.360382
0.750,1.366701
0.755,1.373114
0.760,1.379622
0.765,1.386227
0.770,1.392931
0.775,1.399735
0.780,1.406641
0.785,1.413651
0.790,1.420767
0.795,1.427991
0.800,1.435324
0.805,1.442770
0.810,1.450330
0.815,1.458006
0.820,1.465800
0.825,1.473716
0.830,1.481754
0.835,1.489918
0.840,1.498211
0.845,1.506634
0.850,1.515190
0.855,1.523883
0.860,1.532714
0.865,1.541687
0.870,1.550805
0.875,1.560070
0.880,1.569486
0.885,1.579057
0.890,1.588784
0.895,1.598673
0.900,1.608726
0.905,1.618947
0.910,1.629339
0.915,1.639907
0.920,1.650655
0.925,1.661586
0.930,1.672705
0.935,1.684016
0.940,1.695524
0.945,1.707234
0.950,1.719149
0.955,1.731276
0.960,1.743618
0.965,1.756183
0.970,1.768974
0.975,1.781997
0.980,1.795259
0.985,1.808766
0.990,1.822523
0.995,1.836538
1.000,1.850816
